Hour,Region,TotalLoad_MW,AvailableRE_MW,AvailableRE_Raw_MW,GridPurchase_MW,GridSell_MW,UsedRE_MW,RE_Charge_MW,GridCharge_MW,Discharge_MW,Curtailment_MW,NetImport_MW,SOC_MWh
1876,RegionD,602.3423995733333,450.6165,800.0,151.72589957333332,0.0,450.6165,-0.0,0.0,0.0,0.0,151.72589957333332,900.0
1877,RegionD,636.5056004266667,414.7349,877.65,221.77070042666665,0.0,414.7349,0.0,0.0,0.0,0.0,221.77070042666665,900.0
1878,RegionD,590.1952004266667,401.3232,950.0,188.87200042666663,0.0,401.3232,0.0,0.0,0.0,0.0,188.87200042666663,900.0
1879,RegionD,568.3584004266667,397.2467,1012.13,171.11170042666663,0.0,397.2467,0.0,0.0,-0.0,0.0,171.11170042666663,900.0
1880,RegionD,564.3776004266667,400.1073,1059.81,164.27030042666672,0.0,400.1073,0.0,0.0,-0.0,0.0,164.27030042666672,900.0
1881,RegionD,565.4783995733333,404.9273,1089.78,160.55109957333326,0.0,404.9273,0.0,0.0,-0.0,0.0,160.55109957333326,900.0
1882,RegionD,540.1343995733333,398.7544,1100.0,141.3799995733333,0.0,398.7544,0.0,0.0,-0.0,0.0,141.3799995733333,900.0
1883,RegionD,480.6144000000001,377.635,1089.78,102.97940000000006,0.0,377.635,0.0,0.0,0.0,0.0,102.97940000000006,900.0
1884,RegionD,460.68480000000005,371.636,1059.81,89.04880000000009,0.0,371.636,0.0,0.0,-0.0,0.0,89.04880000000009,900.0
1885,RegionD,425.4208,358.2419,1012.13,67.17890000000006,0.0,358.2419,0.0,0.0,-0.0,0.0,67.17890000000006,900.0
1886,RegionD,426.9824,359.3326,950.0,67.64979999999997,0.0,359.3326,0.0,0.0,-0.0,0.0,67.64979999999997,900.0
1887,RegionD,371.1961595733334,335.523,877.65,35.67315957333335,0.0,335.523,0.0,0.0,-0.0,0.0,35.67315957333335,900.0
1888,RegionD,322.8928,314.3172,800.0,8.575600000000009,0.0,314.3172,0.0,0.0,-0.0,0.0,8.575600000000009,900.0
1889,RegionD,308.9536004266667,307.0458,722.35,0.0,174.36849914666666,132.67730085333332,0.0,0.0,176.27629957333338,0.0,-174.36849914666666,710.4555918566308
1890,RegionD,278.8352004266667,292.9283,650.0,0.0,180.0,112.92829999999998,0.0,0.0,165.9069004266667,0.0,-180.0,532.0610752688171
1891,RegionD,311.79520042666667,304.0211,587.87,0.0,180.0,124.0211,0.0,0.0,187.77410042666668,0.0,-180.0,330.15344040143367
1892,RegionD,321.4592,305.3691,540.19,0.0,180.0,125.3691,0.0,0.0,196.0901,0.0,-180.0,119.30387050896056
1893,RegionD,335.4879995733333,308.2354,510.22,0.0,0.0,308.2354,0.0,0.0,27.252599573333327,0.0,0.0,90.0
1894,RegionD,347.7504,366.9463,500.0,0.0,7.937949874170597,347.7504,11.25795012582934,0.0,0.0,0.0,-7.937949874170597,100.58247311827958
1895,RegionD,387.8784,378.0367,510.22,0.0,0.0,378.0367,0.0,0.0,9.841700000000005,0.0,0.0,90.0
1896,RegionD,462.1440004266668,406.2841,540.19,55.8599004266668,0.0,406.2841,0.0,0.0,0.0,0.0,55.8599004266668,90.0
1897,RegionD,477.3120004266667,435.4302,587.87,41.8818004266667,0.0,435.4302,0.0,0.0,0.0,0.0,41.8818004266667,90.0
1898,RegionD,520.1151995733333,459.7932,650.0,60.32199957333325,0.0,459.7932,0.0,0.0,0.0,0.0,60.32199957333325,90.0
1899,RegionD,562.8288004266667,487.025,722.35,157.50592808624128,0.0,405.3228723404254,81.70212765957454,0.0,0.0,0.0,157.50592808624128,166.80000000000007
1900,RegionD,558.4511995733334,431.7502,800.0,386.7009995733334,0.0,171.7502,260.0,0.0,0.0,0.0,386.7009995733334,411.2000000000001
1901,RegionD,589.1967995733332,397.288,877.65,451.9087995733332,0.0,137.288,260.0,0.0,0.0,0.0,451.9087995733332,655.6
1902,RegionD,616.0640004266667,411.024,950.0,465.04000042666667,0.0,151.024,260.0,0.0,0.0,0.0,465.04000042666667,900.0
1903,RegionD,573.4527995733333,399.194,1012.13,174.25879957333336,0.0,399.194,0.0,0.0,-0.0,0.0,174.25879957333336,900.0
1904,RegionD,581.12,406.6368,1059.81,174.4832,0.0,406.6368,0.0,0.0,0.0,0.0,174.4832,900.0
1905,RegionD,579.3280000000001,410.4362,1089.78,168.8918000000001,0.0,410.4362,0.0,0.0,0.0,0.0,168.8918000000001,900.0
1906,RegionD,558.3616004266667,406.1364,1100.0,152.22520042666667,0.0,406.1364,0.0,0.0,0.0,0.0,152.22520042666667,900.0
1907,RegionD,496.7551995733334,384.2723,1089.78,112.48289957333344,0.0,384.2723,0.0,0.0,0.0,0.0,112.48289957333344,900.0
1908,RegionD,455.6031995733333,369.5222,1059.81,86.08099957333332,0.0,369.5222,0.0,0.0,0.0,0.0,86.08099957333332,900.0
1909,RegionD,427.0566400000001,358.9272,1012.13,68.1294400000001,0.0,358.9272,0.0,0.0,0.0,0.0,68.1294400000001,900.0
1910,RegionD,392.4083195733333,344.8115,950.0,47.59681957333328,0.0,344.8115,0.0,0.0,0.0,0.0,47.59681957333328,900.0
1911,RegionD,368.2559995733333,334.29110000000003,877.65,33.9648995733333,0.0,334.29110000000003,0.0,0.0,0.0,0.0,33.9648995733333,900.0
1912,RegionD,357.3632,328.6562,800.0,28.706999999999997,0.0,328.6562,0.0,0.0,0.0,0.0,28.706999999999997,900.0
1913,RegionD,276.416,293.6659,722.35,0.0,180.0,113.66589999999997,0.0,0.0,162.75010000000003,0.0,-180.0,724.9998924731183
1914,RegionD,293.92640042666665,299.0402,650.0,0.0,180.0,119.04020000000004,0.0,0.0,174.88620042666662,0.0,-180.0,536.9502145949821
1915,RegionD,290.6496,295.6101,587.87,0.0,180.0,115.6101,0.0,0.0,175.03950000000003,0.0,-180.0,348.7356984659498
1916,RegionD,314.30400000000003,302.5786,540.19,0.0,180.0,122.5786,0.0,0.0,191.72540000000004,0.0,-180.0,142.57935437992825
1917,RegionD,360.6912,317.869,510.22,0.0,6.076599573333319,311.7924004266667,0.0,0.0,48.89879957333327,0.0,-6.076599573333319,90.0
1918,RegionD,378.7904,371.1367,500.0,7.653700000000015,0.0,371.1367,0.0,0.0,-0.0,0.0,7.653700000000015,90.0
1919,RegionD,395.9424000000001,379.1073,510.22,16.835100000000068,0.0,379.1073,0.0,0.0,-0.0,0.0,16.835100000000068,90.0
1920,RegionD,441.3952,403.565,540.19,37.83019999999999,0.0,403.565,0.0,0.0,0.0,0.0,37.83019999999999,90.0
1921,RegionD,495.1167995733334,440.5726,587.87,54.54419957333346,0.0,440.5726,-0.0,0.0,0.0,0.0,54.54419957333346,90.0
1922,RegionD,521.4975999999999,460.1913,650.0,61.30629999999991,0.0,460.1913,0.0,0.0,0.0,0.0,61.30629999999991,90.0
1923,RegionD,554.7519995733334,484.6922,722.35,151.7619272329079,0.0,402.9900723404255,81.70212765957454,0.0,0.0,0.0,151.7619272329079,166.80000000000007
1924,RegionD,567.2832,437.1794,800.0,390.1038,0.0,177.1794,260.0,0.0,0.0,0.0,390.1038,411.2000000000001
1925,RegionD,606.6815995733334,403.7362,877.65,462.9453995733334,0.0,143.7362,260.0,0.0,0.0,0.0,462.9453995733334,655.6
1926,RegionD,602.6624,405.9984,950.0,456.664,0.0,145.9984,260.0,0.0,0.0,0.0,456.664,900.0
1927,RegionD,602.6496004266668,410.354,1012.13,192.29560042666677,0.0,410.354,0.0,0.0,-0.0,0.0,192.29560042666677,900.0
1928,RegionD,589.3119995733333,409.8317,1059.81,179.4802995733333,0.0,409.8317,0.0,0.0,0.0,0.0,179.4802995733333,900.0
1929,RegionD,557.2479999999999,401.6535,1089.78,155.59449999999993,0.0,401.6535,0.0,0.0,0.0,0.0,155.59449999999993,900.0
1930,RegionD,486.9632004266667,377.2201,1100.0,109.74310042666669,0.0,377.2201,0.0,0.0,0.0,0.0,109.74310042666669,900.0
1931,RegionD,468.5183995733334,372.661,1089.78,95.8573995733334,0.0,372.661,0.0,0.0,0.0,0.0,95.8573995733334,900.0
1932,RegionD,428.28799957333337,358.1596,1059.81,70.12839957333335,0.0,358.1596,0.0,0.0,0.0,0.0,70.12839957333335,900.0
1933,RegionD,439.4623995733334,364.125,1012.13,75.33739957333341,0.0,364.125,0.0,0.0,0.0,0.0,75.33739957333341,900.0
1934,RegionD,402.85056042666673,349.19730000000004,950.0,53.65326042666669,0.0,349.19730000000004,0.0,0.0,0.0,0.0,53.65326042666669,900.0
1935,RegionD,359.18464042666665,330.4904,877.65,28.694240426666624,0.0,330.4904,0.0,0.0,0.0,0.0,28.694240426666624,900.0
1936,RegionD,336.576,320.0091,800.0,16.566899999999976,0.0,320.0091,0.0,0.0,0.0,0.0,16.566899999999976,900.0
1937,RegionD,307.6607995733333,306.5142,722.35,0.0,180.0,126.51420000000002,0.0,0.0,181.14659957333333,0.0,-180.0,705.2187101362008
1938,RegionD,281.25440000000003,293.908,650.0,0.0,180.0,113.90800000000002,0.0,0.0,167.34640000000002,0.0,-180.0,525.2763445448029
1939,RegionD,351.232,319.7076,587.87,0.0,180.0,139.7076,0.0,0.0,211.5244,0.0,-180.0,297.8307531469535
1940,RegionD,290.7264,293.3833,540.19,0.0,165.43700000000013,127.9462999999999,0.0,0.0,162.78010000000012,0.0,-165.43700000000013,122.79838755555554
1941,RegionD,340.74880042666666,310.2463,510.22,0.0,0.0,310.2463,0.0,0.0,30.502500426666643,0.0,0.0,90.0
1942,RegionD,377.04959957333335,370.9017,500.0,6.147899573333348,0.0,370.9017,0.0,0.0,-0.0,0.0,6.147899573333348,90.0
1943,RegionD,365.7856,375.1037,510.22,0.0,9.31809999999996,365.7856,0.0,0.0,0.0,0.0,-9.31809999999996,90.0
1944,RegionD,452.6976,405.0462,540.19,47.65140000000002,0.0,405.0462,0.0,0.0,0.0,0.0,47.65140000000002,90.0
1945,RegionD,489.7151995733334,439.0125,587.87,50.702699573333405,0.0,439.0125,0.0,0.0,0.0,0.0,50.702699573333405,90.0
1946,RegionD,506.2015995733333,455.7861,650.0,50.41549957333331,0.0,455.7861,0.0,0.0,0.0,0.0,50.41549957333331,90.0
1947,RegionD,545.7663995733334,482.097,722.35,145.37152723290797,0.0,400.3948723404254,81.70212765957454,0.0,0.0,0.0,145.37152723290797,166.80000000000007
1948,RegionD,561.2416004266668,431.3079,800.0,389.9337004266668,0.0,171.30790000000002,260.0,0.0,0.0,0.0,389.9337004266668,411.2000000000001
1949,RegionD,618.2784,408.0129,877.65,470.2655,0.0,148.0129,260.0,0.0,0.0,0.0,470.2655,655.6
1950,RegionD,612.6080000000001,409.728,950.0,462.88000000000005,0.0,149.728,260.0,0.0,0.0,0.0,462.88000000000005,900.0
1951,RegionD,592.8575995733333,406.6112,1012.13,186.24639957333332,0.0,406.6112,0.0,0.0,-0.0,0.0,186.24639957333332,900.0
1952,RegionD,602.0224004266668,414.7887,1059.81,187.2337004266668,0.0,414.7887,0.0,0.0,0.0,0.0,187.2337004266668,900.0
1953,RegionD,577.28,409.6215,1089.78,167.6585,0.0,409.6215,0.0,0.0,0.0,0.0,167.6585,900.0
1954,RegionD,511.11679957333337,387.0023,1100.0,124.11449957333338,0.0,387.0023,0.0,0.0,0.0,0.0,124.11449957333338,900.0
1955,RegionD,487.4111995733333,380.4299,1089.78,106.98129957333332,0.0,380.4299,0.0,0.0,0.0,0.0,106.98129957333332,900.0
1956,RegionD,447.88736042666665,366.3125,1059.81,81.57486042666665,0.0,366.3125,0.0,0.0,0.0,0.0,81.57486042666665,900.0
1957,RegionD,426.7929600000001,358.8168,1012.13,67.97616000000005,0.0,358.8168,0.0,0.0,0.0,0.0,67.97616000000005,900.0
1958,RegionD,402.20416042666665,348.9258,950.0,53.278360426666666,0.0,348.9258,0.0,0.0,0.0,0.0,53.278360426666666,900.0
1959,RegionD,370.14144,335.081,877.65,35.06043999999997,0.0,335.081,0.0,0.0,0.0,0.0,35.06043999999997,900.0
1960,RegionD,320.5888004266667,313.3588,800.0,7.23000042666672,0.0,313.3588,0.0,0.0,0.0,0.0,7.23000042666672,900.0
1961,RegionD,258.3807995733334,286.2496,722.35,0.0,180.0,106.2496,0.0,0.0,152.1311995733334,0.0,-180.0,736.4180649749103
1962,RegionD,339.31519957333336,317.4227,650.0,0.0,180.0,137.42269999999996,0.0,0.0,201.8924995733334,0.0,-180.0,519.3293557562722
1963,RegionD,313.3311995733333,304.6321,587.87,0.0,180.0,124.63209999999998,0.0,0.0,188.6990995733333,0.0,-180.0,316.4270981505374
1964,RegionD,284.33919957333336,290.8923,540.19,0.0,180.0,110.89229999999998,0.0,0.0,173.44689957333338,0.0,-180.0,129.92505559856605
1965,RegionD,324.9023995733334,304.1892,510.22,0.0,16.41710213333304,287.77209786666697,0.0,0.0,37.13030170666642,0.0,-16.41710213333304,90.0
1966,RegionD,363.68639957333335,369.0976,500.0,0.0,0.0,363.68639957333335,5.411200426666653,0.0,0.0,0.0,0.0,95.08652840106666
1967,RegionD,418.3936,382.0881,510.22,31.575028587008003,0.0,382.0881,0.0,0.0,4.730471412991992,0.0,31.575028587008003,90.0
1968,RegionD,474.1376,407.8559,540.19,66.2817,0.0,407.8559,0.0,0.0,0.0,0.0,66.2817,90.0
1969,RegionD,463.33439957333337,431.3932,587.87,31.941199573333392,0.0,431.3932,0.0,0.0,0.0,0.0,31.941199573333392,90.0
1970,RegionD,539.8912,465.4886,650.0,74.4026,0.0,465.4886,0.0,0.0,0.0,0.0,74.4026,90.0
1971,RegionD,601.5104,498.1969,722.35,363.3135,0.0,238.19690000000003,260.0,0.0,0.0,0.0,363.3135,334.4
1972,RegionD,614.2336004266667,459.5828,800.0,414.6508004266667,0.0,199.5828,260.0,0.0,0.0,0.0,414.6508004266667,578.8
1973,RegionD,599.1936004266666,400.9747,877.65,458.21890042666666,0.0,140.97469999999998,260.0,0.0,0.0,0.0,458.21890042666666,823.1999999999999
1974,RegionD,598.3743995733333,404.3904,950.0,275.6861272329079,0.0,322.68827234042544,81.70212765957454,0.0,0.0,0.0,275.6861272329079,900.0
1975,RegionD,576.5887995733333,400.3927,1012.13,176.1960995733333,0.0,400.3927,0.0,0.0,-0.0,0.0,176.1960995733333,900.0
1976,RegionD,602.7648004266667,415.0783,1059.81,187.68650042666675,0.0,415.0783,0.0,0.0,-0.0,0.0,187.68650042666675,900.0
1977,RegionD,582.3104,411.6224,1089.78,170.688,0.0,411.6224,0.0,0.0,-0.0,0.0,170.688,900.0
1978,RegionD,517.1328004266667,389.4388,1100.0,127.69400042666666,0.0,389.4388,0.0,0.0,-0.0,0.0,127.69400042666666,900.0
1979,RegionD,482.4063995733333,378.3719,1089.78,104.03449957333332,0.0,378.3719,0.0,0.0,0.0,0.0,104.03449957333332,900.0
1980,RegionD,459.6223995733334,371.1941,1059.81,88.42829957333339,0.0,371.1941,0.0,0.0,-0.0,0.0,88.42829957333339,900.0
1981,RegionD,432.42240042666674,361.1754,1012.13,71.24700042666677,0.0,361.1754,0.0,0.0,-0.0,0.0,71.24700042666677,900.0
1982,RegionD,390.51007957333337,344.0142,950.0,46.49587957333341,0.0,344.0142,0.0,0.0,-0.0,0.0,46.49587957333341,900.0
1983,RegionD,364.7091195733334,332.805,877.65,31.90411957333339,0.0,332.805,0.0,0.0,-0.0,0.0,31.90411957333339,900.0
1984,RegionD,359.3983995733333,329.5028,800.0,29.8955995733333,0.0,329.5028,0.0,0.0,-0.0,0.0,29.8955995733333,900.0
1985,RegionD,303.9872004266667,305.0036,722.35,0.0,1.0163995733333309,303.9872004266667,0.0,0.0,0.0,0.0,-1.0163995733333309,900.0
1986,RegionD,313.04960042666664,306.7851,650.0,0.0,145.59339872000012,161.19170127999988,0.0,0.0,151.85789914666677,0.0,-145.59339872000012,736.7119364014336
1987,RegionD,311.16800042666665,303.77160000000003,587.87,0.0,180.0,123.77160000000003,0.0,0.0,187.39640042666664,0.0,-180.0,535.2104305663082
1988,RegionD,331.0848004266666,309.1231,540.19,0.0,180.0,129.12310000000002,0.0,0.0,201.9617004266666,0.0,-180.0,318.04731182795706
1989,RegionD,343.3088000000001,311.2248,510.22,0.0,180.0,131.22479999999996,0.0,0.0,212.0840000000001,0.0,-180.0,90.0
1990,RegionD,386.99520000000007,372.2444,500.0,14.750800000000083,0.0,372.2444,0.0,0.0,0.0,0.0,14.750800000000083,90.0
1991,RegionD,404.8639995733333,380.2919,510.22,24.57209957333328,0.0,380.2919,0.0,0.0,-0.0,0.0,24.57209957333328,90.0
1992,RegionD,429.68319957333335,402.0303,540.19,287.65289957333334,0.0,142.0303,260.0,0.0,0.0,0.0,287.65289957333334,334.4
1993,RegionD,467.0079995733334,432.4542,587.87,294.5537995733334,0.0,172.4542,260.0,0.0,0.0,0.0,294.5537995733334,578.8
1994,RegionD,531.3792,463.0372,650.0,328.342,0.0,203.0372,260.0,0.0,0.0,0.0,328.342,823.1999999999999
1995,RegionD,563.7248,487.2838,722.35,158.14312765957453,0.0,405.5816723404254,81.70212765957454,0.0,0.0,0.0,158.14312765957453,900.0
1996,RegionD,581.0944000000001,441.9573,800.0,139.13710000000003,0.0,441.9573,0.0,0.0,0.0,0.0,139.13710000000003,900.0
1997,RegionD,574.7072000000001,391.9444,877.65,182.76280000000008,0.0,391.9444,0.0,0.0,0.0,0.0,182.76280000000008,900.0
1998,RegionD,588.2624004266667,400.5984,950.0,187.6640004266667,0.0,400.5984,0.0,0.0,0.0,0.0,187.6640004266667,900.0
1999,RegionD,618.1503995733334,416.279,1012.13,201.8713995733334,0.0,416.279,0.0,0.0,0.0,0.0,201.8713995733334,900.0
2000,RegionD,584.2815995733333,407.8698,1059.81,176.41179957333333,0.0,407.8698,0.0,0.0,0.0,0.0,176.41179957333333,900.0
2001,RegionD,579.2768000000001,410.4158,1089.78,168.8610000000001,0.0,410.4158,0.0,0.0,-0.0,0.0,168.8610000000001,900.0
2002,RegionD,523.8656,392.1656,1100.0,131.69999999999993,0.0,392.1656,0.0,0.0,0.0,0.0,131.69999999999993,900.0
2003,RegionD,467.66079957333335,372.3083,1089.78,95.35249957333332,0.0,372.3083,0.0,0.0,-0.0,0.0,95.35249957333332,900.0
2004,RegionD,468.5568004266668,374.9106,1059.81,93.64620042666678,0.0,374.9106,0.0,0.0,-0.0,0.0,93.64620042666678,900.0
2005,RegionD,426.8326404266667,358.8334,1012.13,67.99924042666674,0.0,358.8334,0.0,0.0,-0.0,0.0,67.99924042666674,900.0
2006,RegionD,400.0294395733334,348.0123,950.0,52.0171395733334,0.0,348.0123,0.0,0.0,-0.0,0.0,52.0171395733334,900.0
2007,RegionD,355.58528042666666,328.9823,877.65,26.602980426666647,0.0,328.9823,0.0,0.0,-0.0,0.0,26.602980426666647,900.0
2008,RegionD,324.4544004266667,314.96680000000003,800.0,9.487600426666688,0.0,314.96680000000003,0.0,0.0,-0.0,0.0,9.487600426666688,900.0
2009,RegionD,291.6223995733334,299.919,722.35,0.0,8.2966004266666,291.6223995733334,0.0,0.0,0.0,0.0,-8.2966004266666,900.0
2010,RegionD,298.24000042666665,300.7872,650.0,0.0,152.63029957333333,148.15690042666665,0.0,0.0,150.0831,0.0,-152.63029957333333,738.6203225806452
2011,RegionD,311.70559957333336,303.9854,587.87,0.0,180.0,123.98540000000004,0.0,0.0,187.72019957333333,0.0,-180.0,536.7706456200717
2012,RegionD,307.1616,299.793,540.19,0.0,180.0,119.793,0.0,0.0,187.3686,0.0,-180.0,335.2990327168459
2013,RegionD,369.2800004266667,321.1519,510.22,0.0,180.0,141.1519,0.0,0.0,228.12810042666663,0.0,-180.0,90.0
2014,RegionD,365.2992,369.3154,500.0,0.0,0.0,365.2992,4.016199999999969,0.0,0.0,0.0,0.0,93.77522799999996
2015,RegionD,418.4959995733333,382.1016,510.22,32.88343753333334,0.0,382.1016,0.0,0.0,3.5109620399999724,0.0,32.88343753333334,90.0
2016,RegionD,483.9040004266667,409.1357,540.19,334.76830042666666,0.0,149.13570000000004,260.0,0.0,0.0,0.0,334.76830042666666,334.4
2017,RegionD,494.6944,440.4506,587.87,314.2438,0.0,180.4506,260.0,0.0,0.0,0.0,314.2438,578.8
2018,RegionD,522.5088,460.4826,650.0,322.0262,0.0,200.4826,260.0,0.0,0.0,0.0,322.0262,823.1999999999999
2019,RegionD,533.4272004266667,478.5333,722.35,136.59602808624123,0.0,396.83117234042544,81.70212765957454,0.0,0.0,0.0,136.59602808624123,900.0
2020,RegionD,567.2704004266667,439.4237,800.0,127.8467004266667,0.0,439.4237,0.0,0.0,0.0,0.0,127.8467004266667,900.0
2021,RegionD,598.2847995733333,400.6395,877.65,197.6452995733333,0.0,400.6395,0.0,0.0,0.0,0.0,197.6452995733333,900.0
2022,RegionD,619.2511995733333,412.2192,950.0,207.0319995733333,0.0,412.2192,0.0,0.0,0.0,0.0,207.0319995733333,900.0
2023,RegionD,628.7872004266667,420.3447,1012.13,208.4425004266667,0.0,420.3447,0.0,0.0,-0.0,0.0,208.4425004266667,900.0
2024,RegionD,578.0352004266667,405.4337,1059.81,172.60150042666675,0.0,405.4337,0.0,0.0,-0.0,0.0,172.60150042666675,900.0
2025,RegionD,569.7920004266667,406.6431,1089.78,163.14890042666673,0.0,406.6431,0.0,0.0,-0.0,0.0,163.14890042666673,900.0
2026,RegionD,546.8288000000001,401.4657,1100.0,145.36310000000014,0.0,401.4657,0.0,0.0,-0.0,0.0,145.36310000000014,900.0
2027,RegionD,519.6671995733334,393.694,1089.78,125.97319957333345,0.0,393.694,0.0,0.0,0.0,0.0,125.97319957333345,900.0
2028,RegionD,480.6016004266667,379.921,1059.81,100.68060042666671,0.0,379.921,0.0,0.0,-0.0,0.0,100.68060042666671,900.0
2029,RegionD,449.1520004266668,368.1847,1012.13,80.96730042666672,0.0,368.1847,0.0,0.0,-0.0,0.0,80.96730042666672,900.0
2030,RegionD,382.3232004266667,340.5757,950.0,41.747500426666704,0.0,340.5757,0.0,0.0,-0.0,0.0,41.747500426666704,900.0
2031,RegionD,379.0796804266667,338.826,877.65,40.25368042666668,0.0,338.826,0.0,0.0,0.0,0.0,40.25368042666668,900.0
2032,RegionD,319.17183957333333,312.7693,800.0,6.402539573333343,0.0,312.7693,0.0,0.0,0.0,0.0,6.402539573333343,900.0
2033,RegionD,292.2624004266667,300.1822,722.35,0.0,7.91979957333325,292.2624004266667,0.0,0.0,0.0,0.0,-7.91979957333325,900.0
2034,RegionD,307.8784004266667,304.6908,650.0,0.0,150.77279999999996,153.918,0.0,0.0,153.9604004266667,0.0,-150.77279999999996,734.4511823369176
2035,RegionD,338.99520000000007,314.8403,587.87,0.0,180.0,134.8403,0.0,0.0,204.15490000000003,0.0,-180.0,514.9297844874552
2036,RegionD,303.8335995733333,298.4951,540.19,0.0,180.0,118.49509999999998,0.0,0.0,185.3384995733333,0.0,-180.0,315.6410752688172
2037,RegionD,339.6864,309.8402,510.22,0.0,180.0,129.84019999999998,0.0,0.0,209.8462,0.0,-180.0,90.0
2038,RegionD,350.3872004266667,367.3023,500.0,0.0,0.0,350.3872004266667,16.915099573333293,0.0,0.0,0.0,0.0,105.9001935989333
2039,RegionD,419.008,382.1697,510.22,22.051119952992035,0.0,382.1697,0.0,0.0,14.787180047007968,0.0,22.051119952992035,90.0
2040,RegionD,472.9856,407.7049,540.19,325.2807,0.0,147.7049,260.0,0.0,0.0,0.0,325.2807,334.4
2041,RegionD,444.9152,426.0734,587.87,278.84180000000003,0.0,166.0734,260.0,0.0,0.0,0.0,278.84180000000003,578.8
2042,RegionD,503.4624,454.9972,650.0,308.4652,0.0,194.9972,260.0,0.0,0.0,0.0,308.4652,823.1999999999999
2043,RegionD,591.5647995733333,495.3244,722.35,177.94252723290782,0.0,413.6222723404255,81.70212765957454,0.0,0.0,0.0,177.94252723290782,900.0
2044,RegionD,590.6944004266667,445.3071,800.0,145.38730042666668,0.0,445.3071,0.0,0.0,0.0,0.0,145.38730042666668,900.0
2045,RegionD,608.9855995733334,404.5858,877.65,204.39979957333335,0.0,404.5858,0.0,0.0,0.0,0.0,204.39979957333335,900.0
2046,RegionD,600.0256004266668,405.0096,950.0,195.0160004266668,0.0,405.0096,0.0,0.0,0.0,0.0,195.0160004266668,900.0
2047,RegionD,584.0128004266667,403.2304,1012.13,180.78240042666664,0.0,403.2304,0.0,0.0,-0.0,0.0,180.78240042666664,900.0
2048,RegionD,584.7424004266667,408.0495,1059.81,176.6929004266667,0.0,408.0495,0.0,0.0,-0.0,0.0,176.6929004266667,900.0
2049,RegionD,544.6784004266666,396.6538,1089.78,148.0246004266666,0.0,396.6538,0.0,0.0,-0.0,0.0,148.0246004266666,900.0
2050,RegionD,543.3344004266667,400.0504,1100.0,143.2840004266667,0.0,400.0504,0.0,0.0,0.0,0.0,143.2840004266667,900.0
2051,RegionD,482.5856,378.4456,1089.78,104.14,0.0,378.4456,0.0,0.0,-0.0,0.0,104.14,900.0
2052,RegionD,467.7247995733333,374.5645,1059.81,93.1602995733333,0.0,374.5645,0.0,0.0,0.0,0.0,93.1602995733333,900.0
2053,RegionD,440.87296,364.716,1012.13,76.15696000000003,0.0,364.716,0.0,0.0,-0.0,0.0,76.15696000000003,900.0
2054,RegionD,402.2271995733333,348.9354,950.0,53.29179957333338,0.0,348.9354,0.0,0.0,-0.0,0.0,53.29179957333338,900.0
2055,RegionD,345.36960000000005,324.7022,877.65,20.667400000000043,0.0,324.7022,0.0,0.0,-0.0,0.0,20.667400000000043,900.0
2056,RegionD,332.4480004266667,318.29200000000003,800.0,14.156000426666653,0.0,318.29200000000003,0.0,0.0,-0.0,0.0,14.156000426666653,900.0
2057,RegionD,307.14880000000005,306.3036,722.35,0.0,2.8510995733332725,303.45250042666675,0.0,0.0,3.6962995733333055,0.0,-2.8510995733332725,896.0254843297491
2058,RegionD,313.1520004266667,306.8266,650.0,0.0,180.0,126.82659999999998,0.0,0.0,186.3254004266667,0.0,-180.0,695.6755913978495
2059,RegionD,289.152,295.0144,587.87,0.0,180.0,115.01440000000002,0.0,0.0,174.13759999999996,0.0,-180.0,508.4308602150538
2060,RegionD,286.87360042666666,291.8807,540.19,0.0,180.0,111.8807,0.0,0.0,174.9929004266667,0.0,-180.0,320.266451154122
2061,RegionD,346.64959957333343,312.5018,510.22,0.0,180.0,132.5018,0.0,0.0,214.14779957333343,0.0,-180.0,90.0
2062,RegionD,374.16960042666665,370.5129,500.0,3.656700426666646,0.0,370.5129,0.0,0.0,-0.0,0.0,3.656700426666646,90.0
2063,RegionD,374.68160000000006,376.2847,510.22,0.0,1.6030999999999835,374.68160000000006,0.0,0.0,0.0,0.0,-1.6030999999999835,90.0
2064,RegionD,466.23999957333336,406.8209000000001,540.19,59.41909957333331,0.0,406.8209000000001,0.0,0.0,0.0,0.0,59.41909957333331,90.0
2065,RegionD,527.7952004266667,444.8332,587.87,82.96200042666669,0.0,444.8332,0.0,0.0,0.0,0.0,82.96200042666669,90.0
2066,RegionD,492.9408004266666,451.967,650.0,40.973800426666685,0.0,451.967,0.0,0.0,0.0,0.0,40.973800426666685,90.0
2067,RegionD,542.2080000000001,481.0693,722.35,142.84082765957464,0.0,399.36717234042544,81.70212765957454,0.0,0.0,0.0,142.84082765957464,166.80000000000007
2068,RegionD,563.8527995733333,435.2225,800.0,388.6302995733333,0.0,175.22249999999997,260.0,0.0,0.0,0.0,388.6302995733333,411.2000000000001
2069,RegionD,605.4400004266666,403.2783,877.65,462.1617004266666,0.0,143.2783,260.0,0.0,0.0,0.0,462.1617004266666,655.6
2070,RegionD,572.9024000000001,394.8384,950.0,438.0640000000001,0.0,134.83839999999998,260.0,0.0,0.0,0.0,438.0640000000001,900.0
2071,RegionD,587.84,404.6933,1012.13,183.1467,0.0,404.6933,0.0,0.0,-0.0,0.0,183.1467,900.0
