TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartHour,FinishHour,WaitHour,GPU_Demand,EstimatedDuration_min,PowerPerGPU,NetworkLatency_ms,MaxLatency_ms,LatestFinishHour,Migrated
31366,AITraining,RegionF,RegionF,2333,2337,2339.7166666666667,4.0,64.0,163.0,0.16,5.0,150.0,2406.0,False
34852,AITraining,RegionD,RegionE,2335,2345,2345.6,10.0,50.0,36.0,0.16,22.0,150.0,2406.0,True
43228,AITraining,RegionD,RegionF,2329,2333,2339.3166666666666,4.0,97.0,379.0,0.16,25.0,150.0,2406.0,True
17674,AITraining,RegionE,RegionF,2333,2337,2339.266666666667,4.0,86.0,136.0,0.16,18.0,150.0,2406.0,True
43159,BatchInference,RegionD,RegionE,2329,2330,2336.1666666666665,1.0,9.0,370.0,0.1,22.0,80.0,2406.0,True
7541,BatchInference,RegionD,RegionE,2331,2331,2335.016666666667,0.0,6.0,241.0,0.1,22.0,80.0,2406.0,True
259,AITraining,RegionE,RegionE,2331,2331,2334.95,0.0,116.0,237.0,0.16,5.0,150.0,2406.0,False
35697,AITraining,RegionC,RegionE,2330,2330,2334.9333333333334,0.0,116.0,296.0,0.16,70.0,150.0,2406.0,True
18909,BatchInference,RegionE,RegionE,2334,2338,2338.866666666667,4.0,5.0,52.0,0.1,5.0,80.0,2406.0,False
29139,BatchInference,RegionB,RegionE,2330,2330,2334.65,0.0,14.0,279.0,0.1,74.0,80.0,2406.0,True
23916,AITraining,RegionC,RegionE,2332,2332,2334.5333333333333,0.0,76.0,152.0,0.16,70.0,150.0,2406.0,True
4416,AITraining,RegionD,RegionF,2328,2333,2339.45,5.0,86.0,387.0,0.16,25.0,150.0,2406.0,True
10554,AITraining,RegionB,RegionE,2328,2328,2334.4333333333334,0.0,44.0,386.0,0.16,74.0,150.0,2406.0,True
44810,BatchInference,RegionC,RegionE,2333,2344,2345.383333333333,11.0,10.0,83.0,0.1,70.0,80.0,2406.0,True
23791,AITraining,RegionB,RegionF,2328,2331,2337.2166666666667,3.0,70.0,373.0,0.16,79.0,150.0,2406.0,True
49995,AITraining,RegionF,RegionF,2328,2332,2338.2166666666667,4.0,67.0,373.0,0.16,5.0,150.0,2406.0,False
31225,BatchInference,RegionB,RegionE,2332,2332,2334.133333333333,0.0,22.0,128.0,0.1,74.0,80.0,2406.0,True
14166,BatchInference,RegionD,RegionE,2331,2331,2334.0833333333335,0.0,17.0,185.0,0.1,22.0,80.0,2406.0,True
43091,BatchInference,RegionB,RegionE,2329,2329,2334.0666666666666,0.0,9.0,304.0,0.1,74.0,80.0,2406.0,True
11749,BatchInference,RegionB,RegionE,2332,2332,2334.0,0.0,14.0,120.0,0.1,74.0,80.0,2406.0,True
42841,BatchInference,RegionB,RegionE,2329,2329,2333.9333333333334,0.0,11.0,296.0,0.1,74.0,80.0,2406.0,True
5048,AITraining,RegionE,RegionF,2329,2332,2336.9,3.0,29.0,294.0,0.16,18.0,150.0,2406.0,True
10040,BatchInference,RegionD,RegionE,2332,2332,2333.866666666667,0.0,12.0,112.0,0.1,22.0,80.0,2406.0,True
42710,AITraining,RegionD,RegionF,2330,2333,2336.85,3.0,110.0,231.0,0.16,25.0,150.0,2406.0,True
31579,AITraining,RegionD,RegionF,2328,2330,2335.7,2.0,49.0,342.0,0.16,25.0,150.0,2406.0,True
16655,AITraining,RegionD,RegionF,2328,2329,2334.5333333333333,1.0,127.0,332.0,0.16,25.0,150.0,2406.0,True
22017,BatchInference,RegionD,RegionE,2330,2330,2333.4666666666667,0.0,7.0,208.0,0.1,22.0,80.0,2406.0,True
46119,AITraining,RegionF,RegionE,2333,2345,2345.35,12.0,112.0,21.0,0.16,18.0,150.0,2406.0,True
32923,BatchInference,RegionB,RegionF,2328,2332,2337.266666666667,4.0,18.0,316.0,0.1,79.0,80.0,2406.0,True
2087,AITraining,RegionD,RegionF,2329,2329,2333.233333333333,0.0,31.0,254.0,0.16,25.0,150.0,2406.0,True
20761,AITraining,RegionC,RegionF,2330,2330,2333.1833333333334,0.0,107.0,191.0,0.16,76.0,150.0,2406.0,True
9861,AITraining,RegionD,RegionF,2329,2330,2334.116666666667,1.0,37.0,247.0,0.16,25.0,150.0,2406.0,True
48103,BatchInference,RegionC,RegionF,2330,2331,2334.016666666667,1.0,14.0,181.0,0.1,76.0,80.0,2406.0,True
35595,BatchInference,RegionD,RegionE,2328,2328,2333.0,0.0,13.0,300.0,0.1,22.0,80.0,2406.0,True
35576,BatchInference,RegionD,RegionE,2332,2345,2345.75,13.0,6.0,45.0,0.1,22.0,80.0,2406.0,True
34757,BatchInference,RegionE,RegionE,2328,2328,2332.7166666666667,0.0,7.0,283.0,0.1,5.0,80.0,2406.0,False
448,BatchInference,RegionC,RegionE,2329,2329,2332.6666666666665,0.0,22.0,220.0,0.1,70.0,80.0,2406.0,True
19453,BatchInference,RegionD,RegionE,2327,2327,2332.5833333333335,0.0,19.0,335.0,0.1,22.0,80.0,2406.0,True
39607,BatchInference,RegionB,RegionE,2326,2326,2332.516666666667,0.0,17.0,391.0,0.1,74.0,80.0,2406.0,True
43004,AITraining,RegionB,RegionF,2330,2331,2333.483333333333,1.0,79.0,149.0,0.16,79.0,150.0,2406.0,True
32177,AITraining,RegionE,RegionF,2327,2327,2332.4,0.0,50.0,324.0,0.16,18.0,150.0,2406.0,True
48516,AITraining,RegionD,RegionF,2326,2326,2332.3333333333335,0.0,76.0,380.0,0.16,25.0,150.0,2406.0,True
48104,AITraining,RegionE,RegionE,2330,2330,2332.266666666667,0.0,29.0,136.0,0.16,5.0,150.0,2406.0,False
22773,BatchInference,RegionE,RegionE,2329,2329,2332.233333333333,0.0,20.0,194.0,0.1,5.0,80.0,2406.0,False
36301,BatchInference,RegionB,RegionE,2326,2326,2332.1833333333334,0.0,5.0,371.0,0.1,74.0,80.0,2406.0,True
3923,AITraining,RegionD,RegionE,2326,2326,2331.983333333333,0.0,117.0,359.0,0.16,22.0,150.0,2406.0,True
7167,AITraining,RegionE,RegionE,2329,2329,2331.9166666666665,0.0,22.0,175.0,0.16,5.0,150.0,2406.0,False
29961,BatchInference,RegionD,RegionE,2327,2327,2331.9,0.0,10.0,294.0,0.1,22.0,80.0,2406.0,True
8608,AITraining,RegionD,RegionE,2326,2326,2331.8333333333335,0.0,75.0,350.0,0.16,22.0,150.0,2406.0,True
41936,AITraining,RegionD,RegionE,2328,2328,2331.733333333333,0.0,97.0,224.0,0.16,22.0,150.0,2406.0,True
46523,BatchInference,RegionD,RegionE,2329,2329,2331.633333333333,0.0,12.0,158.0,0.1,22.0,80.0,2406.0,True
6670,AITraining,RegionF,RegionE,2327,2327,2331.3333333333335,0.0,73.0,260.0,0.16,18.0,150.0,2406.0,True
470,AITraining,RegionF,RegionE,2331,2345,2345.266666666667,14.0,70.0,16.0,0.16,18.0,150.0,2406.0,True
32333,AITraining,RegionD,RegionE,2328,2328,2331.2166666666667,0.0,56.0,193.0,0.16,22.0,150.0,2406.0,True
10330,AITraining,RegionF,RegionE,2330,2330,2331.2,0.0,45.0,72.0,0.16,18.0,150.0,2406.0,True
26103,AITraining,RegionE,RegionE,2326,2326,2331.116666666667,0.0,114.0,307.0,0.16,5.0,150.0,2406.0,False
22201,BatchInference,RegionD,RegionE,2326,2326,2330.9333333333334,0.0,12.0,296.0,0.1,22.0,80.0,2406.0,True
12058,AITraining,RegionD,RegionF,2327,2327,2330.9166666666665,0.0,91.0,235.0,0.16,25.0,150.0,2406.0,True
38081,AITraining,RegionE,RegionE,2330,2345,2345.883333333333,15.0,71.0,53.0,0.16,5.0,150.0,2406.0,False
49528,BatchInference,RegionD,RegionE,2326,2326,2330.85,0.0,16.0,291.0,0.1,22.0,80.0,2406.0,True
42445,BatchInference,RegionE,RegionE,2330,2345,2345.8166666666666,15.0,18.0,49.0,0.1,5.0,80.0,2406.0,False
32440,BatchInference,RegionD,RegionE,2328,2329,2331.75,1.0,13.0,165.0,0.1,22.0,80.0,2406.0,True
31425,AITraining,RegionF,RegionF,2324,2324,2330.65,0.0,115.0,399.0,0.16,5.0,150.0,2406.0,False
10880,AITraining,RegionF,RegionF,2326,2326,2330.483333333333,0.0,111.0,269.0,0.16,5.0,150.0,2406.0,False
43604,AITraining,RegionE,RegionF,2327,2329,2332.266666666667,2.0,110.0,196.0,0.16,18.0,150.0,2406.0,True
18959,AITraining,RegionD,RegionF,2327,2327,2330.25,0.0,69.0,195.0,0.16,25.0,150.0,2406.0,True
17818,AITraining,RegionD,RegionE,2325,2325,2330.0833333333335,0.0,61.0,305.0,0.16,22.0,150.0,2406.0,True
1222,BatchInference,RegionC,RegionE,2325,2325,2329.95,0.0,15.0,297.0,0.1,70.0,80.0,2406.0,True
12750,BatchInference,RegionE,RegionE,2325,2325,2329.9166666666665,0.0,10.0,295.0,0.1,5.0,80.0,2406.0,False
37738,BatchInference,RegionB,RegionE,2325,2325,2329.483333333333,0.0,5.0,269.0,0.1,74.0,80.0,2406.0,True
32353,AITraining,RegionD,RegionE,2327,2327,2329.45,0.0,94.0,147.0,0.16,22.0,150.0,2406.0,True
9486,BatchInference,RegionB,RegionE,2326,2326,2329.266666666667,0.0,10.0,196.0,0.1,74.0,80.0,2406.0,True
28374,AITraining,RegionE,RegionE,2323,2323,2329.1666666666665,0.0,85.0,370.0,0.16,5.0,150.0,2406.0,False
44815,AITraining,RegionD,RegionF,2326,2326,2329.1666666666665,0.0,88.0,190.0,0.16,25.0,150.0,2406.0,True
35092,AITraining,RegionF,RegionF,2324,2324,2329.0666666666666,0.0,81.0,304.0,0.16,5.0,150.0,2406.0,False
19622,AITraining,RegionD,RegionF,2327,2327,2329.0333333333333,0.0,74.0,122.0,0.16,25.0,150.0,2406.0,True
17026,AITraining,RegionE,RegionF,2325,2325,2329.016666666667,0.0,92.0,241.0,0.16,18.0,150.0,2406.0,True
44813,BatchInference,RegionE,RegionE,2323,2323,2329.0,0.0,15.0,360.0,0.1,5.0,80.0,2406.0,False
8253,BatchInference,RegionB,RegionE,2324,2324,2328.866666666667,0.0,19.0,292.0,0.1,74.0,80.0,2406.0,True
11980,BatchInference,RegionC,RegionE,2323,2323,2328.866666666667,0.0,13.0,352.0,0.1,70.0,80.0,2406.0,True
30761,BatchInference,RegionD,RegionE,2327,2331,2332.866666666667,4.0,6.0,112.0,0.1,22.0,80.0,2406.0,True
31620,AITraining,RegionE,RegionE,2328,2331,2331.7833333333333,3.0,37.0,47.0,0.16,5.0,150.0,2406.0,False
21535,AITraining,RegionC,RegionF,2327,2327,2328.733333333333,0.0,42.0,104.0,0.16,76.0,150.0,2406.0,True
28630,AITraining,RegionF,RegionF,2326,2326,2328.55,0.0,60.0,153.0,0.16,5.0,150.0,2406.0,False
27059,BatchInference,RegionB,RegionE,2323,2323,2328.516666666667,0.0,4.0,331.0,0.1,74.0,80.0,2406.0,True
32229,BatchInference,RegionC,RegionE,2323,2323,2328.5,0.0,17.0,330.0,0.1,70.0,80.0,2406.0,True
32727,BatchInference,RegionB,RegionF,2323,2323,2328.483333333333,0.0,16.0,329.0,0.1,79.0,80.0,2406.0,True
18338,BatchInference,RegionE,RegionF,2326,2331,2333.383333333333,5.0,9.0,143.0,0.1,18.0,80.0,2406.0,True
33804,AITraining,RegionE,RegionD,2322,2337,2343.35,15.0,64.0,381.0,0.16,22.0,150.0,2406.0,True
23074,AITraining,RegionF,RegionE,2328,2331,2331.266666666667,3.0,120.0,16.0,0.16,18.0,150.0,2406.0,True
20001,BatchInference,RegionB,RegionE,2326,2326,2328.2166666666667,0.0,5.0,133.0,0.1,74.0,80.0,2406.0,True
17344,BatchInference,RegionB,RegionE,2324,2324,2328.116666666667,0.0,6.0,247.0,0.1,74.0,80.0,2406.0,True
9575,AITraining,RegionF,RegionE,2323,2323,2327.85,0.0,118.0,291.0,0.16,18.0,150.0,2406.0,True
18344,BatchInference,RegionD,RegionE,2325,2325,2327.75,0.0,12.0,165.0,0.1,22.0,80.0,2406.0,True
3428,BatchInference,RegionD,RegionE,2323,2323,2327.616666666667,0.0,9.0,277.0,0.1,22.0,80.0,2406.0,True
40381,AITraining,RegionD,RegionE,2322,2322,2327.366666666667,0.0,32.0,322.0,0.16,22.0,150.0,2406.0,True
18908,BatchInference,RegionD,RegionE,2327,2340,2340.366666666667,13.0,7.0,22.0,0.1,22.0,80.0,2406.0,True
49388,BatchInference,RegionB,RegionE,2324,2324,2327.2166666666667,0.0,16.0,193.0,0.1,74.0,80.0,2406.0,True
8889,AITraining,RegionD,RegionE,2324,2324,2327.1833333333334,0.0,112.0,191.0,0.16,22.0,150.0,2406.0,True
39143,AITraining,RegionD,RegionE,2322,2322,2327.116666666667,0.0,30.0,307.0,0.16,22.0,150.0,2406.0,True
1209,BatchInference,RegionC,RegionE,2326,2326,2327.0,0.0,17.0,60.0,0.1,70.0,80.0,2406.0,True
37905,BatchInference,RegionD,RegionE,2325,2325,2326.75,0.0,16.0,105.0,0.1,22.0,80.0,2406.0,True
36732,AITraining,RegionF,RegionF,2323,2323,2326.7,0.0,48.0,222.0,0.16,5.0,150.0,2406.0,False
31369,BatchInference,RegionB,RegionE,2323,2323,2326.5833333333335,0.0,7.0,215.0,0.1,74.0,80.0,2406.0,True
45269,BatchInference,RegionB,RegionE,2325,2325,2326.266666666667,0.0,7.0,76.0,0.1,74.0,80.0,2406.0,True
6981,AITraining,RegionD,RegionE,2320,2320,2326.116666666667,0.0,102.0,367.0,0.16,22.0,150.0,2406.0,True
10973,AITraining,RegionF,RegionE,2324,2324,2325.9,0.0,37.0,114.0,0.16,18.0,150.0,2406.0,True
30186,AITraining,RegionF,RegionE,2321,2321,2325.65,0.0,84.0,279.0,0.16,18.0,150.0,2406.0,True
14709,BatchInference,RegionC,RegionE,2319,2320,2326.616666666667,1.0,18.0,397.0,0.1,70.0,80.0,2406.0,True
15328,BatchInference,RegionE,RegionE,2323,2323,2325.5833333333335,0.0,11.0,155.0,0.1,5.0,80.0,2406.0,False
46859,AITraining,RegionF,RegionF,2319,2319,2325.516666666667,0.0,54.0,391.0,0.16,5.0,150.0,2406.0,False
49410,AITraining,RegionE,RegionE,2322,2322,2325.5,0.0,95.0,210.0,0.16,5.0,150.0,2406.0,False
18062,BatchInference,RegionD,RegionE,2325,2325,2325.5,0.0,8.0,30.0,0.1,22.0,80.0,2406.0,True
44419,AITraining,RegionF,RegionE,2321,2321,2325.2166666666667,0.0,76.0,253.0,0.16,18.0,150.0,2406.0,True
13590,AITraining,RegionF,RegionE,2320,2320,2325.1833333333334,0.0,17.0,311.0,0.16,18.0,150.0,2406.0,True
37280,BatchInference,RegionC,RegionE,2322,2322,2325.1666666666665,0.0,9.0,190.0,0.1,70.0,80.0,2406.0,True
32609,BatchInference,RegionB,RegionE,2322,2322,2324.883333333333,0.0,18.0,173.0,0.1,74.0,80.0,2406.0,True
1427,AITraining,RegionE,RegionF,2321,2321,2324.866666666667,0.0,89.0,232.0,0.16,18.0,150.0,2406.0,True
42567,AITraining,RegionD,RegionF,2320,2320,2324.85,0.0,72.0,291.0,0.16,25.0,150.0,2406.0,True
17749,AITraining,RegionF,RegionF,2319,2319,2324.75,0.0,60.0,345.0,0.16,5.0,150.0,2406.0,False
39888,AITraining,RegionA,RegionF,2320,2320,2324.7,0.0,63.0,282.0,0.16,82.0,150.0,2406.0,True
34142,AITraining,RegionB,RegionE,2321,2321,2324.3,0.0,54.0,198.0,0.16,74.0,150.0,2406.0,True
4867,AITraining,RegionB,RegionF,2318,2318,2324.266666666667,0.0,75.0,376.0,0.16,79.0,150.0,2406.0,True
25481,BatchInference,RegionD,RegionE,2323,2323,2323.866666666667,0.0,6.0,52.0,0.1,22.0,80.0,2406.0,True
35568,AITraining,RegionD,RegionE,2320,2320,2323.7833333333333,0.0,49.0,227.0,0.16,22.0,150.0,2406.0,True
12708,BatchInference,RegionC,RegionE,2323,2323,2323.65,0.0,10.0,39.0,0.1,70.0,80.0,2406.0,True
36784,AITraining,RegionF,RegionF,2317,2317,2323.633333333333,0.0,121.0,398.0,0.16,5.0,150.0,2406.0,False
43539,AITraining,RegionE,RegionF,2318,2318,2323.616666666667,0.0,79.0,337.0,0.16,18.0,150.0,2406.0,True
38397,AITraining,RegionE,RegionF,2319,2319,2323.5666666666666,0.0,86.0,274.0,0.16,18.0,150.0,2406.0,True
48537,BatchInference,RegionD,RegionE,2323,2323,2323.5333333333333,0.0,13.0,32.0,0.1,22.0,80.0,2406.0,True
17293,BatchInference,RegionC,RegionE,2318,2320,2325.5,2.0,16.0,330.0,0.1,70.0,80.0,2406.0,True
3176,AITraining,RegionD,RegionE,2322,2322,2323.45,0.0,68.0,87.0,0.16,22.0,150.0,2406.0,True
46645,AITraining,RegionD,RegionF,2319,2319,2323.3166666666666,0.0,111.0,259.0,0.16,25.0,150.0,2406.0,True
48047,AITraining,RegionF,RegionF,2317,2317,2323.3,0.0,90.0,378.0,0.16,5.0,150.0,2406.0,False
24241,BatchInference,RegionD,RegionE,2323,2338,2338.2833333333333,15.0,5.0,17.0,0.1,22.0,80.0,2406.0,True
10279,AITraining,RegionD,RegionF,2321,2323,2325.233333333333,2.0,124.0,134.0,0.16,25.0,150.0,2406.0,True
27519,AITraining,RegionD,RegionF,2317,2317,2323.2,0.0,62.0,372.0,0.16,25.0,150.0,2406.0,True
19819,BatchInference,RegionC,RegionD,2317,2317,2323.1666666666665,0.0,11.0,370.0,0.1,58.0,80.0,2406.0,True
21307,AITraining,RegionD,RegionD,2319,2340,2344.0833333333335,21.0,101.0,245.0,0.16,5.0,150.0,2406.0,False
33040,AITraining,RegionB,RegionE,2322,2322,2322.983333333333,0.0,54.0,59.0,0.16,74.0,150.0,2406.0,True
9133,BatchInference,RegionC,RegionE,2320,2320,2322.85,0.0,19.0,171.0,0.1,70.0,80.0,2406.0,True
36000,BatchInference,RegionB,RegionE,2322,2322,2322.7833333333333,0.0,23.0,47.0,0.1,74.0,80.0,2406.0,True
4775,AITraining,RegionB,RegionD,2317,2317,2322.7,0.0,28.0,342.0,0.16,60.0,150.0,2406.0,True
49218,BatchInference,RegionC,RegionD,2316,2316,2322.516666666667,0.0,17.0,391.0,0.1,58.0,80.0,2406.0,True
34644,AITraining,RegionE,RegionD,2318,2339,2343.4666666666667,21.0,54.0,268.0,0.16,22.0,150.0,2406.0,True
11721,AITraining,RegionF,RegionD,2316,2316,2322.25,0.0,24.0,375.0,0.16,25.0,150.0,2406.0,True
29574,AITraining,RegionE,RegionE,2320,2320,2322.15,0.0,55.0,129.0,0.16,5.0,150.0,2406.0,False
20462,AITraining,RegionE,RegionE,2320,2320,2322.1,0.0,108.0,126.0,0.16,5.0,150.0,2406.0,False
37711,AITraining,RegionD,RegionE,2321,2321,2322.1,0.0,123.0,66.0,0.16,22.0,150.0,2406.0,True
9084,AITraining,RegionF,RegionD,2319,2340,2343.0833333333335,21.0,117.0,185.0,0.16,25.0,150.0,2406.0,True
48505,BatchInference,RegionD,RegionD,2317,2317,2321.9,0.0,15.0,294.0,0.1,5.0,80.0,2406.0,False
38478,AITraining,RegionB,RegionD,2317,2317,2321.766666666667,0.0,70.0,286.0,0.16,60.0,150.0,2406.0,True
19466,BatchInference,RegionD,RegionE,2318,2320,2323.75,2.0,17.0,225.0,0.1,22.0,80.0,2406.0,True
8905,AITraining,RegionE,RegionF,2320,2323,2324.7,3.0,114.0,102.0,0.16,18.0,150.0,2406.0,True
42136,BatchInference,RegionE,RegionD,2316,2316,2321.516666666667,0.0,14.0,331.0,0.1,22.0,80.0,2406.0,True
9495,AITraining,RegionE,RegionD,2315,2315,2321.4,0.0,44.0,384.0,0.16,22.0,150.0,2406.0,True
6987,BatchInference,RegionB,RegionF,2315,2315,2321.4,0.0,7.0,384.0,0.1,79.0,80.0,2406.0,True
42164,AITraining,RegionA,RegionF,2319,2324,2326.15,5.0,25.0,129.0,0.16,82.0,150.0,2406.0,True
20477,AITraining,RegionF,RegionD,2315,2315,2321.0333333333333,0.0,87.0,362.0,0.16,25.0,150.0,2406.0,True
33180,BatchInference,RegionC,RegionF,2315,2315,2320.983333333333,0.0,6.0,359.0,0.1,76.0,80.0,2406.0,True
27968,BatchInference,RegionE,RegionF,2319,2319,2320.8333333333335,0.0,18.0,110.0,0.1,18.0,80.0,2406.0,True
29183,AITraining,RegionB,RegionD,2317,2317,2320.6666666666665,0.0,127.0,220.0,0.16,60.0,150.0,2406.0,True
30055,AITraining,RegionA,RegionF,2318,2318,2320.6666666666665,0.0,42.0,160.0,0.16,82.0,150.0,2406.0,True
32720,AITraining,RegionD,RegionF,2315,2315,2320.5666666666666,0.0,34.0,334.0,0.16,25.0,150.0,2406.0,True
13609,BatchInference,RegionE,RegionF,2316,2316,2320.5,0.0,19.0,270.0,0.1,18.0,80.0,2406.0,True
38565,BatchInference,RegionB,RegionF,2315,2315,2320.3,0.0,19.0,318.0,0.1,79.0,80.0,2406.0,True
11717,BatchInference,RegionB,RegionD,2314,2314,2320.3,0.0,12.0,378.0,0.1,60.0,80.0,2406.0,True
21898,AITraining,RegionD,RegionD,2314,2314,2320.2,0.0,51.0,372.0,0.16,5.0,150.0,2406.0,False
12638,BatchInference,RegionE,RegionE,2319,2322,2323.116666666667,3.0,15.0,67.0,0.1,5.0,80.0,2406.0,False
39135,AITraining,RegionD,RegionE,2319,2322,2322.9666666666667,3.0,21.0,58.0,0.16,22.0,150.0,2406.0,True
32173,AITraining,RegionF,RegionE,2319,2325,2325.9,6.0,68.0,54.0,0.16,18.0,150.0,2406.0,True
10981,AITraining,RegionD,RegionF,2317,2324,2326.7,7.0,121.0,162.0,0.16,25.0,150.0,2406.0,True
43574,AITraining,RegionF,RegionF,2313,2313,2319.5,0.0,77.0,390.0,0.16,5.0,150.0,2406.0,False
47203,AITraining,RegionD,RegionE,2319,2322,2322.5,3.0,61.0,30.0,0.16,22.0,150.0,2406.0,True
27888,AITraining,RegionE,RegionF,2314,2314,2319.45,0.0,44.0,327.0,0.16,18.0,150.0,2406.0,True
2288,AITraining,RegionF,RegionF,2314,2314,2319.3,0.0,34.0,318.0,0.16,5.0,150.0,2406.0,False
47686,BatchInference,RegionE,RegionF,2313,2313,2319.266666666667,0.0,13.0,376.0,0.1,18.0,80.0,2406.0,True
42618,AITraining,RegionD,RegionD,2314,2315,2320.25,1.0,86.0,315.0,0.16,5.0,150.0,2406.0,False
38532,AITraining,RegionD,RegionD,2314,2315,2320.2,1.0,113.0,312.0,0.16,5.0,150.0,2406.0,False
40580,BatchInference,RegionC,RegionF,2316,2316,2319.1666666666665,0.0,14.0,190.0,0.1,76.0,80.0,2406.0,True
25200,BatchInference,RegionE,RegionE,2318,2329,2330.133333333333,11.0,21.0,68.0,0.1,5.0,80.0,2406.0,False
40079,AITraining,RegionD,RegionF,2314,2314,2319.0333333333333,0.0,100.0,302.0,0.16,25.0,150.0,2406.0,True
8453,BatchInference,RegionE,RegionF,2315,2315,2319.0333333333333,0.0,8.0,242.0,0.1,18.0,80.0,2406.0,True
11595,AITraining,RegionF,RegionF,2318,2318,2319.016666666667,0.0,88.0,61.0,0.16,5.0,150.0,2406.0,False
47320,AITraining,RegionB,RegionF,2314,2314,2319.016666666667,0.0,17.0,301.0,0.16,79.0,150.0,2406.0,True
8742,BatchInference,RegionE,RegionF,2314,2314,2318.7,0.0,17.0,282.0,0.1,18.0,80.0,2406.0,True
17270,AITraining,RegionF,RegionD,2314,2315,2319.65,1.0,113.0,279.0,0.16,25.0,150.0,2406.0,True
37452,BatchInference,RegionD,RegionE,2318,2323,2323.55,5.0,13.0,33.0,0.1,22.0,80.0,2406.0,True
48375,AITraining,RegionF,RegionE,2318,2329,2329.5,11.0,114.0,30.0,0.16,18.0,150.0,2406.0,True
4776,AITraining,RegionD,RegionD,2314,2315,2319.483333333333,1.0,16.0,269.0,0.16,5.0,150.0,2406.0,False
35559,AITraining,RegionB,RegionF,2317,2324,2325.483333333333,7.0,34.0,89.0,0.16,79.0,150.0,2406.0,True
33917,BatchInference,RegionE,RegionD,2313,2315,2320.4666666666667,2.0,13.0,328.0,0.1,22.0,80.0,2406.0,True
42675,AITraining,RegionF,RegionD,2314,2315,2319.4166666666665,1.0,18.0,265.0,0.16,25.0,150.0,2406.0,True
23806,BatchInference,RegionB,RegionF,2312,2313,2319.383333333333,1.0,5.0,383.0,0.1,79.0,80.0,2406.0,True
38367,AITraining,RegionD,RegionD,2315,2316,2319.3333333333335,1.0,113.0,200.0,0.16,5.0,150.0,2406.0,False
12088,AITraining,RegionF,RegionD,2312,2314,2320.2,2.0,120.0,372.0,0.16,25.0,150.0,2406.0,True
8522,BatchInference,RegionB,RegionF,2316,2316,2317.983333333333,0.0,9.0,119.0,0.1,79.0,80.0,2406.0,True
33738,BatchInference,RegionC,RegionF,2313,2313,2317.9166666666665,0.0,15.0,295.0,0.1,76.0,80.0,2406.0,True
7895,AITraining,RegionE,RegionF,2316,2316,2317.9166666666665,0.0,23.0,115.0,0.16,18.0,150.0,2406.0,True
1958,AITraining,RegionE,RegionF,2316,2316,2317.866666666667,0.0,109.0,112.0,0.16,18.0,150.0,2406.0,True
46334,BatchInference,RegionD,RegionF,2315,2315,2317.8333333333335,0.0,22.0,170.0,0.1,25.0,80.0,2406.0,True
11159,BatchInference,RegionB,RegionE,2317,2319,2319.6666666666665,2.0,4.0,40.0,0.1,74.0,80.0,2406.0,True
20053,AITraining,RegionD,RegionF,2317,2317,2317.65,0.0,80.0,39.0,0.16,25.0,150.0,2406.0,True
11258,BatchInference,RegionC,RegionF,2316,2316,2317.65,0.0,13.0,99.0,0.1,76.0,80.0,2406.0,True
12351,AITraining,RegionA,RegionF,2312,2312,2317.4166666666665,0.0,26.0,325.0,0.16,82.0,150.0,2406.0,True
33291,BatchInference,RegionB,RegionF,2314,2314,2317.2,0.0,12.0,192.0,0.1,79.0,80.0,2406.0,True
30704,AITraining,RegionF,RegionF,2314,2314,2317.1666666666665,0.0,127.0,190.0,0.16,5.0,150.0,2406.0,False
34967,AITraining,RegionF,RegionF,2312,2312,2316.983333333333,0.0,92.0,299.0,0.16,5.0,150.0,2406.0,False
15999,AITraining,RegionD,RegionF,2315,2316,2317.9666666666667,1.0,28.0,118.0,0.16,25.0,150.0,2406.0,True
22080,AITraining,RegionD,RegionF,2314,2314,2316.95,0.0,76.0,177.0,0.16,25.0,150.0,2406.0,True
17246,AITraining,RegionD,RegionF,2315,2325,2326.9166666666665,10.0,121.0,115.0,0.16,25.0,150.0,2406.0,True
12150,AITraining,RegionD,RegionE,2316,2352,2352.883333333333,36.0,97.0,53.0,0.16,22.0,150.0,2406.0,True
47208,AITraining,RegionF,RegionD,2311,2315,2320.8166666666666,4.0,76.0,349.0,0.16,25.0,150.0,2406.0,True
25697,BatchInference,RegionD,RegionF,2315,2324,2325.7166666666667,9.0,19.0,103.0,0.1,25.0,80.0,2406.0,True
47936,AITraining,RegionF,RegionF,2315,2325,2326.65,10.0,101.0,99.0,0.16,5.0,150.0,2406.0,False
13470,BatchInference,RegionD,RegionF,2312,2312,2316.633333333333,0.0,5.0,278.0,0.1,25.0,80.0,2406.0,True
11443,BatchInference,RegionD,RegionD,2311,2315,2320.5833333333335,4.0,4.0,335.0,0.1,5.0,80.0,2406.0,False
32094,AITraining,RegionF,RegionD,2314,2316,2318.55,2.0,101.0,153.0,0.16,25.0,150.0,2406.0,True
25347,BatchInference,RegionB,RegionD,2311,2315,2320.55,4.0,14.0,333.0,0.1,60.0,80.0,2406.0,True
36106,BatchInference,RegionC,RegionD,2312,2315,2319.4,3.0,22.0,264.0,0.1,58.0,80.0,2406.0,True
26390,AITraining,RegionD,RegionD,2312,2315,2319.233333333333,3.0,102.0,254.0,0.16,5.0,150.0,2406.0,False
