Hour,Region,TotalLoad_MW,AvailableRE_MW,GridPurchase_MW,GridSell_MW,UsedRE_MW,RE_Charge_MW,GridCharge_MW,Discharge_MW,Curtailment_MW,NetImport_MW,SOC_MWh
1197,RegionD,110.39360042666668,306.978,0.0,180.0,110.3936004266667,16.584399573333314,0.0,0.0,0.0,-180.0,157.51802586773337
1198,RegionD,183.2064,370.51980000000003,0.0,180.0,183.20640000000003,7.31340000000003,0.0,0.0,0.0,-180.0,164.3926218677334
1199,RegionD,273.97205376000005,378.6894,0.0,104.71734623999993,273.97205376000005,0.0,0.0,0.0,0.0,-104.71734623999993,164.3926218677334
1200,RegionD,376.35072,406.7237,229.62702000000002,0.0,146.7237,260.0,0.0,0.0,0.0,229.62702000000002,408.7926218677334
1201,RegionD,422.14912,440.651,241.49811999999997,0.0,180.651,260.0,0.0,0.0,0.0,241.49811999999997,653.1926218677334
1202,RegionD,463.97781376,453.1098,192.31930680624114,0.0,271.6585069537589,181.45129304624115,0.0,0.0,0.0,192.31930680624114,823.7568373312
1203,RegionD,457.70666624000006,491.2505,0.0,0.0,457.70666624000006,33.54383375999993,0.0,0.0,0.0,0.0,855.2880410655999
1204,RegionD,406.23359999999997,449.8105,0.0,0.0,406.23359999999997,43.57690000000002,0.0,0.0,0.0,0.0,896.2503270656
1205,RegionD,446.5664,411.17089999999996,35.39550000000003,0.0,411.17089999999996,0.0,0.0,0.0,0.0,35.39550000000003,896.2503270656
1206,RegionD,405.12938624000003,409.1184,0.0,0.0,405.12938624000003,3.9890137599999775,0.0,0.0,0.0,0.0,900.0
1207,RegionD,470.2438400000001,416.61170000000004,0.0,0.0,416.61170000000004,0.0,0.0,53.63214000000005,0.0,0.0,842.3310322580645
1208,RegionD,476.14208,419.43629999999996,0.0,0.0,419.43629999999996,0.0,0.0,56.70578000000006,0.0,0.0,781.3570752688171
1209,RegionD,453.71306624,399.61699999999996,0.0,0.0,399.61699999999996,0.0,0.0,54.09606624000003,0.0,0.0,723.1892621075267
1210,RegionD,412.79146624000003,399.63570000000004,0.0,0.0,399.63570000000004,0.0,0.0,13.155766239999991,0.0,0.0,709.0432769032257
1211,RegionD,284.7488,372.8662,0.0,171.65024773832528,201.21595226167472,0.0,0.0,83.53284773832529,0.0,-171.65024773832528,619.2230105179297
1212,RegionD,267.95264,361.6259,0.0,180.0,181.6259,0.0,0.0,86.32673999999997,0.0,-180.0,526.3985589050264
1213,RegionD,289.41568,359.0152,0.0,180.0,179.0152,0.0,0.0,110.40048000000002,0.0,-180.0,407.68836535663934
1214,RegionD,302.02112,358.3165,0.0,180.0,178.31650000000002,0.0,0.0,123.70461999999998,0.0,-180.0,274.67264492653186
1215,RegionD,220.44586666666666,335.78790000000004,0.0,180.0,155.78790000000004,0.0,0.0,64.65796666666662,0.0,-180.0,205.1479495860301
1216,RegionD,183.51872,317.464,0.0,133.94528,183.51872,0.0,0.0,0.0,0.0,-133.94528,205.1479495860301
1217,RegionD,100.23210624,296.2292,0.0,180.0,100.23210624000001,15.997093759999984,0.0,0.0,0.0,-180.0,220.1852177204301
1218,RegionD,129.07136,296.6556,0.0,180.0,116.65559999999999,0.0,0.0,12.415760000000006,0.0,-180.0,206.83493815053762
1219,RegionD,181.33034624,314.2599,0.0,180.0,134.25990000000002,0.0,0.0,47.070446239999995,0.0,-180.0,156.22155509677418
1220,RegionD,168.20906624,309.163,0.0,180.0,129.163,0.0,0.0,39.04606623999999,0.0,-180.0,114.23653763440862
1221,RegionD,140.73088,298.1909,0.0,180.0,118.1909,0.0,0.0,22.539980000000014,0.0,-180.0,90.0
1222,RegionD,210.18794623999997,371.719,0.0,161.53105376000002,210.18794623999997,0.0,0.0,0.0,0.0,-161.53105376000002,90.0
1223,RegionD,203.89461376,379.206,0.0,175.31138624000002,203.89461376,0.0,0.0,0.0,0.0,-175.31138624000002,90.0
1224,RegionD,217.33546624,400.0543,0.0,0.0,217.33546624,182.71883376000002,0.0,0.0,0.0,0.0,261.7557037344
1225,RegionD,317.40885376,439.1345,0.0,0.0,317.40885376,121.72564624,0.0,0.0,0.0,0.0,376.1778112
1226,RegionD,428.84096,474.32500000000005,0.0,0.0,428.84096,45.48404000000005,0.0,0.0,0.0,0.0,418.93280880000003
1227,RegionD,442.33130624,487.6719,0.0,0.0,442.33130624,45.34059375999999,0.0,0.0,0.0,0.0,461.55296693440005
1228,RegionD,463.81866624,450.9416,12.877066240000033,0.0,450.9416,0.0,0.0,0.0,0.0,12.877066240000033,461.55296693440005
1229,RegionD,448.11306623999997,396.76869999999997,257.77738013957446,0.0,190.3356861004255,206.43301389957446,0.0,0.0,0.0,257.77738013957446,655.6
1230,RegionD,471.74570624,403.5408,328.20490624,0.0,143.5408,260.0,0.0,0.0,0.0,328.20490624,900.0
1231,RegionD,489.76895957333335,414.9824,0.0,180.0,234.98239999999998,0.0,0.0,254.78655957333336,0.0,-180.0,626.0359574480287
1232,RegionD,420.84053376,403.81129999999996,0.0,180.0,223.81129999999996,0.0,0.0,197.02923376000007,0.0,-180.0,414.17656630824376
1233,RegionD,384.23765376000006,399.2046,0.0,180.0,219.20460000000003,0.0,0.0,165.03305376000003,0.0,-180.0,236.7216697921147
1234,RegionD,343.76405376,383.7623,0.0,176.44939914666665,207.31290085333333,0.0,0.0,136.4511529066667,0.0,-176.44939914666665,90.0
1235,RegionD,326.05866624,373.4663,0.0,47.40763376000001,326.05866624,0.0,0.0,-0.0,0.0,-47.40763376000001,90.0
1236,RegionD,333.78730623999996,362.04650000000004,0.0,28.259193760000073,333.78730623999996,0.0,0.0,0.0,0.0,-28.259193760000073,90.0
1237,RegionD,338.88725376,353.0661,0.0,14.178846239999984,338.88725376,0.0,0.0,0.0,0.0,-14.178846239999984,90.0
1238,RegionD,328.04693375999994,346.1184,0.0,18.071466240000063,328.04693375999994,0.0,0.0,0.0,0.0,-18.071466240000063,90.0
1239,RegionD,222.0672,328.6547,0.0,106.58749999999998,222.0672,0.0,0.0,0.0,0.0,-106.58749999999998,90.0
1240,RegionD,145.77919957333333,310.361,0.0,164.58180042666666,145.77919957333333,0.0,0.0,-0.0,0.0,-164.58180042666666,90.0
1241,RegionD,105.88800042666668,300.498,0.0,180.0,105.88800042666668,14.609999573333312,0.0,0.0,0.0,-180.0,103.73339959893332
1242,RegionD,118.16106666666667,300.6732,0.0,180.0,118.16106666666667,2.512133333333338,0.0,0.0,0.0,-180.0,106.09480493226665
1243,RegionD,135.79178709333334,301.95910000000003,0.0,180.0,121.95910000000003,0.0,0.0,13.832687093333305,0.0,-180.0,91.22094784266095
1244,RegionD,118.31637375999999,302.5286,0.0,180.0,118.31637375999998,4.212226240000007,0.0,0.0,0.0,-180.0,95.18044050826096
1245,RegionD,110.45888000000001,303.3134,0.0,180.0,110.45888000000002,12.85451999999998,0.0,0.0,0.0,-180.0,107.26368930826094
1246,RegionD,204.46122709333332,370.4282,0.0,165.96697290666668,204.46122709333332,0.0,0.0,0.0,0.0,-165.96697290666668,107.26368930826094
1247,RegionD,228.51584,378.3902,0.0,149.87436,228.51584,0.0,0.0,0.0,0.0,-149.87436,107.26368930826094
1248,RegionD,286.81685376,404.1355,0.0,0.0,286.81685376,117.31864623999996,0.0,0.0,0.0,0.0,217.54321677386088
1249,RegionD,384.0238933333333,435.5263,0.0,0.0,384.0238933333333,51.50240666666667,0.0,0.0,0.0,0.0,265.95547904052756
1250,RegionD,406.08512,452.4462,0.0,0.0,406.08512,46.36107999999996,0.0,0.0,0.0,0.0,309.53489424052754
1251,RegionD,468.86613376,487.1766,0.0,0.0,468.86613376,18.310466239999982,0.0,0.0,0.0,0.0,326.7467325061275
1252,RegionD,442.50239999999997,433.1163,99.23000158922606,0.0,343.2723984107739,89.84390158922612,0.0,0.0,0.0,99.23000158922606,411.20000000000005
1253,RegionD,453.82997376000003,391.3733,322.45667376000006,0.0,131.37329999999997,260.0,0.0,0.0,0.0,322.45667376000006,655.6
1254,RegionD,499.32074624,404.6304,354.69034624,0.0,144.6304,260.0,0.0,0.0,0.0,354.69034624,900.0
1255,RegionD,537.16138624,407.076,0.0,0.0,407.076,0.0,0.0,130.08538623999993,0.0,0.0,760.1232406021506
1256,RegionD,543.96416,400.9859,0.0,0.0,400.9859,0.0,0.0,142.97825999999998,0.0,0.0,606.3831760860216
1257,RegionD,553.52405376,409.9932,0.0,0.0,409.9932,0.0,0.0,143.53085376,0.0,0.0,452.0489247311829
1258,RegionD,473.89354624,397.2303,0.0,0.0,397.2303,0.0,0.0,76.66324623999998,0.0,0.0,369.6153266236561
1259,RegionD,453.67807999999997,391.5833,0.0,0.0,391.5833,0.0,0.0,62.09477999999996,0.0,0.0,302.8467459784948
1260,RegionD,406.2634670933334,378.4887,0.0,0.0,378.4887,0.0,0.0,27.774767093333423,0.0,0.0,272.98140501792125
1261,RegionD,307.18037376,354.6112,0.0,47.43082623999999,307.18037376,0.0,0.0,0.0,0.0,-47.43082623999999,272.98140501792125
1262,RegionD,308.10581376000005,348.5048,0.0,40.39898623999994,308.10581376000005,0.0,0.0,0.0,0.0,-40.39898623999994,272.98140501792125
1263,RegionD,247.84469333333334,328.96569999999997,0.0,81.12100666666663,247.84469333333334,0.0,0.0,0.0,0.0,-81.12100666666663,272.98140501792125
1264,RegionD,251.06517376,313.40139999999997,0.0,26.98918229887287,251.06517376000002,35.347043941127104,0.0,0.0,0.0,-26.98918229887287,306.2076263225807
1265,RegionD,201.4464,310.1144,0.0,180.0,130.1144,0.0,0.0,71.33200000000002,0.0,-180.0,229.50655105376347
1266,RegionD,138.37226624000002,300.2221,0.0,180.0,120.22210000000001,0.0,0.0,18.150166240000004,0.0,-180.0,209.99024326881724
1267,RegionD,134.09365376,306.96389999999997,0.0,180.0,126.96389999999997,0.0,0.0,7.129753760000028,0.0,-180.0,202.3238413763441
1268,RegionD,181.14218624,316.5961,0.0,180.0,136.59609999999998,0.0,0.0,44.54608624000002,0.0,-180.0,154.42482391397849
1269,RegionD,192.70058624,312.7855,0.0,180.0,132.7855,0.0,0.0,59.915086239999994,0.0,-180.0,90.0
1270,RegionD,196.6336,367.3818,0.0,170.7482,196.6336,0.0,0.0,0.0,0.0,-170.7482,90.0
1271,RegionD,279.84810666666664,383.8929,0.0,104.04479333333336,279.84810666666664,0.0,0.0,0.0,0.0,-104.04479333333336,90.0
1272,RegionD,338.91456,406.5105,0.0,0.0,338.91456,67.59593999999998,0.0,0.0,0.0,0.0,153.54018359999998
1273,RegionD,318.42986666666667,436.9533,0.0,0.0,318.42986666666667,118.52343333333334,0.0,0.0,0.0,0.0,264.95221093333333
1274,RegionD,327.54432,457.1795,0.0,0.0,327.54432,129.63518,0.0,0.0,0.0,0.0,386.80928013333335
1275,RegionD,339.9637333333334,476.1118,0.0,0.0,339.9637333333334,136.14806666666664,0.0,0.0,0.0,0.0,514.7884627999999
1276,RegionD,419.92362624000003,442.0015,0.0,0.0,419.92362624000003,22.07787375999999,0.0,0.0,0.0,0.0,535.5416641344
1277,RegionD,431.64501376,402.8062,156.56044765957452,0.0,275.0845661004255,127.72163389957453,0.0,0.0,0.0,156.56044765957452,655.6
1278,RegionD,377.70922624,410.1168,227.59242624,0.0,150.1168,260.0,0.0,0.0,0.0,227.59242624,900.0
1279,RegionD,401.81034624,419.6109,0.0,17.800553760000014,401.81034624,0.0,0.0,-0.0,0.0,-17.800553760000014,900.0
1280,RegionD,392.6741337600001,406.7117,0.0,14.037566239999933,392.6741337600001,0.0,0.0,0.0,0.0,-14.037566239999933,900.0
1281,RegionD,331.4432,387.9424,0.0,56.49920000000003,331.4432,0.0,0.0,0.0,0.0,-56.49920000000003,900.0
1282,RegionD,377.84149376,385.2501,0.0,7.408606239999983,377.84149376,-0.0,0.0,0.0,0.0,-7.408606239999983,900.0
1283,RegionD,529.4579200000001,384.0618,0.0,0.0,384.0618,0.0,0.0,145.39612000000005,0.0,0.0,743.6600860215053
1284,RegionD,635.2554666666666,364.8366,182.04116666666675,0.0,364.8366,0.0,0.0,88.37769999999988,0.0,182.04116666666675,648.6303010752689
1285,RegionD,642.5582937600001,364.539,278.0192937600001,0.0,364.539,0.0,0.0,0.0,0.0,278.0192937600001,648.6303010752689
1286,RegionD,569.4276270933333,349.701,219.72662709333326,0.0,349.701,0.0,0.0,0.0,0.0,219.72662709333326,648.6303010752689
1287,RegionD,508.8959999999999,341.30629999999996,167.58969999999994,0.0,341.30629999999996,0.0,0.0,0.0,0.0,167.58969999999994,648.6303010752689
1288,RegionD,331.82464,323.6298,8.19484,0.0,323.6298,0.0,0.0,0.0,0.0,8.19484,648.6303010752689
1289,RegionD,216.96938624000003,304.17719999999997,0.0,180.0,124.17719999999997,0.0,0.0,92.79218624000006,0.0,-180.0,548.8537567311828
1290,RegionD,213.35466709333335,306.5985,0.0,180.0,126.5985,0.0,0.0,86.75616709333335,0.0,-180.0,455.5675555555556
1291,RegionD,194.6547204266667,299.4439,0.0,180.0,119.44389999999999,0.0,0.0,75.21082042666671,0.0,-180.0,374.69570563440857
1292,RegionD,248.65450624,303.0628,0.0,180.0,123.06279999999998,0.0,0.0,125.59170624000001,0.0,-180.0,239.65086021505374
1293,RegionD,268.1984,309.0231,0.0,180.0,129.0231,0.0,0.0,139.1753,0.0,-180.0,90.0
1294,RegionD,239.0528,365.1578,0.0,126.10500000000002,239.0528,0.0,0.0,0.0,0.0,-126.10500000000002,90.0
1295,RegionD,207.20213376,376.96439999999996,0.0,169.76226623999995,207.20213376,0.0,0.0,0.0,0.0,-169.76226623999995,90.0
1296,RegionD,315.3024,404.26120000000003,0.0,0.0,315.3024,88.95880000000005,0.0,0.0,0.0,0.0,173.62127200000003
1297,RegionD,405.10037376,441.3364,0.0,0.0,405.10037376,36.23602624,0.0,0.0,0.0,0.0,207.68313666560005
1298,RegionD,392.5504,462.1967,0.0,0.0,392.5504,69.6463,0.0,0.0,0.0,0.0,273.1506586656
1299,RegionD,390.44522624,481.243,0.0,0.0,390.44522624,90.79777375999998,0.0,0.0,0.0,0.0,358.500566
1300,RegionD,472.7232,443.2069,85.57952765957452,0.0,387.1436723404255,56.06322765957453,0.0,0.0,0.0,85.57952765957452,411.20000000000005
1301,RegionD,481.14986624,397.8497,343.30016624,0.0,137.84969999999998,260.0,0.0,0.0,0.0,343.30016624,655.6
1302,RegionD,490.22634624,406.45439999999996,343.77194624000003,0.0,146.45439999999996,260.0,0.0,0.0,0.0,343.77194624000003,900.0
1303,RegionD,475.95946624000004,408.4606,0.0,0.0,408.4606,0.0,0.0,67.49886624000004,0.0,0.0,827.4205739354838
1304,RegionD,527.47562624,429.4303,30.369932906666662,0.0,429.4303,0.0,0.0,67.67539333333335,0.0,30.369932906666662,754.6513337921147
1305,RegionD,502.15722624000006,393.935,108.22222624000005,0.0,393.935,0.0,0.0,0.0,0.0,108.22222624000005,754.6513337921147
1306,RegionD,633.1575470933333,403.00530000000003,230.15224709333324,0.0,403.00530000000003,0.0,0.0,0.0,0.0,230.15224709333324,754.6513337921147
1307,RegionD,600.4846937600001,368.0817,232.40299376000013,0.0,368.0817,0.0,0.0,0.0,0.0,232.40299376000013,754.6513337921147
1308,RegionD,669.1264000000001,373.64340000000004,295.48300000000006,0.0,373.64340000000004,0.0,0.0,0.0,0.0,295.48300000000006,754.6513337921147
1309,RegionD,637.6981329066667,361.1057,16.592432906666716,0.0,361.1057,0.0,0.0,260.0,0.0,16.592432906666716,475.08144131899644
1310,RegionD,607.0775470933335,351.14070000000004,0.0,0.0,351.14070000000004,0.0,0.0,255.93684709333343,0.0,0.0,199.88053046594982
1311,RegionD,438.0206933333333,335.8318,0.0,0.0,335.8318,0.0,0.0,102.18889333333334,0.0,0.0,90.0
1312,RegionD,256.2065066666667,316.6174,0.0,44.59979796232741,256.2065066666667,15.811095371005857,0.0,0.0,0.0,-44.59979796232741,104.8624296487455
1313,RegionD,132.04095957333334,298.2189,0.0,180.0,118.21890000000002,0.0,0.0,13.82205957333332,0.0,-180.0,90.0
1314,RegionD,95.56735957333332,300.91679999999997,0.0,180.0,95.5673595733333,25.34944042666666,0.0,0.0,0.0,-180.0,113.82847400106667
1315,RegionD,90.49856000000001,297.219,0.0,180.0,90.49856,26.720439999999996,0.0,0.0,0.0,-180.0,138.94568760106665
1316,RegionD,77.42677376,289.9288,0.0,180.0,77.42677376,32.50202624000002,0.0,0.0,0.0,-180.0,169.49759226666666
1317,RegionD,138.59712000000002,293.1564,0.0,180.0,113.15640000000002,0.0,0.0,25.44072,0.0,-180.0,142.14197936344084
1318,RegionD,241.95413290666667,369.03369999999995,0.0,127.07956709333328,241.95413290666667,0.0,0.0,0.0,0.0,-127.07956709333328,142.14197936344084
1319,RegionD,294.85141376,382.2513,0.0,87.39988624,294.85141376,0.0,0.0,0.0,0.0,-87.39988624,142.14197936344084
1320,RegionD,336.47146624000004,403.451,193.02046624000002,0.0,143.45100000000002,260.0,0.0,0.0,0.0,193.02046624000002,386.5419793634408
1321,RegionD,376.60159999999996,438.6613,197.94029999999998,0.0,178.66129999999998,260.0,0.0,0.0,0.0,197.94029999999998,630.9419793634409
1322,RegionD,404.16426624,454.9714,171.90217556740342,0.0,232.2620906725966,222.70930932740342,0.0,0.0,0.0,171.90217556740342,840.2887301312
1323,RegionD,487.02250624,496.1562,0.0,0.0,487.02250624,9.133693760000028,0.0,0.0,0.0,0.0,848.8744022656001
1324,RegionD,369.80906624000005,424.198,0.0,0.0,369.80906624000005,54.38893375999993,0.0,0.0,0.0,0.0,900.0
1325,RegionD,511.1808,415.0511,96.12969999999996,0.0,415.0511,0.0,0.0,0.0,0.0,96.12969999999996,900.0
1326,RegionD,465.95456,399.2928,66.66176000000002,0.0,399.2928,-0.0,0.0,0.0,0.0,66.66176000000002,900.0
1327,RegionD,510.44778623999997,414.4198,96.02798623999996,0.0,414.4198,0.0,0.0,-0.0,0.0,96.02798623999996,900.0
1328,RegionD,480.98090623999997,414.01,66.97090623999998,0.0,414.01,0.0,0.0,-0.0,0.0,66.97090623999998,900.0
1329,RegionD,447.03445376,410.0645,36.96995376000001,0.0,410.0645,0.0,0.0,-0.0,0.0,36.96995376000001,900.0
1330,RegionD,464.5154129066667,399.9986,64.5168129066667,0.0,399.9986,0.0,0.0,-0.0,0.0,64.5168129066667,900.0
1331,RegionD,460.41429376,377.656,25.11891157299207,0.0,377.656,0.0,0.0,57.639382187007946,0.0,25.11891157299207,838.0221696913893
1332,RegionD,440.92160000000007,361.14660000000003,0.0,0.0,361.14660000000003,0.0,0.0,79.77500000000003,0.0,0.0,752.2425997989162
1333,RegionD,463.0459733333334,362.9097,0.0,0.0,362.9097,0.0,0.0,100.1362733333334,0.0,0.0,644.5691876125362
1334,RegionD,424.36437376000003,344.3443,0.0,0.0,344.3443,0.0,0.0,80.02007376000006,0.0,0.0,558.5260975480201
1335,RegionD,350.25578666666667,334.41229999999996,0.0,0.0,334.41229999999996,0.0,0.0,15.843486666666706,0.0,0.0,541.4900903795613
1336,RegionD,304.7466670933334,325.8768,0.0,0.0,304.7466670933334,21.13013290666663,0.0,0.0,0.0,0.0,561.3524153118278
1337,RegionD,273.08373376000003,309.4933,0.0,180.0,129.49329999999998,0.0,0.0,143.59043376000005,0.0,-180.0,406.9540994408601
1338,RegionD,228.98986623999997,308.11220000000003,0.0,180.0,128.11220000000003,0.0,0.0,100.87766623999994,0.0,-180.0,298.48349058064514
1339,RegionD,221.18826624,306.4599,0.0,180.0,126.4599,0.0,0.0,94.72836623999999,0.0,-180.0,196.6250322580645
1340,RegionD,157.02186624,299.7581,0.0,180.0,119.75810000000001,0.0,0.0,37.263766239999995,0.0,-180.0,156.55646640860215
1341,RegionD,187.01141376,305.1139,0.0,180.0,125.1139,0.0,0.0,61.89751376000001,0.0,-180.0,90.0
1342,RegionD,237.41184,371.7898,0.0,134.37796,237.41184,0.0,0.0,0.0,0.0,-134.37796,90.0
1343,RegionD,304.63402624,382.6676,0.0,78.03357375999997,304.63402624,0.0,0.0,0.0,0.0,-78.03357375999997,90.0
1344,RegionD,329.84661376,403.9592,185.88741376000002,0.0,143.9592,260.0,0.0,0.0,0.0,185.88741376000002,334.4
1345,RegionD,393.31199999999995,440.63929999999993,212.67270000000002,0.0,180.63929999999993,260.0,0.0,0.0,0.0,212.67270000000002,578.8
1346,RegionD,407.03871999999996,458.23380000000003,208.80491999999992,0.0,198.23380000000003,260.0,0.0,0.0,0.0,208.80491999999992,823.1999999999999
1347,RegionD,447.98464,485.5055,44.18126765957457,0.0,403.8033723404254,81.70212765957454,0.0,0.0,0.0,44.18126765957457,900.0
1348,RegionD,462.87573376,439.1891,23.686633760000007,0.0,439.1891,0.0,0.0,0.0,0.0,23.686633760000007,900.0
1349,RegionD,501.29706624,396.1032,105.19386623999998,0.0,396.1032,0.0,0.0,0.0,0.0,105.19386623999998,900.0
1350,RegionD,451.0912,395.8512,55.24000000000001,0.0,395.8512,0.0,0.0,0.0,0.0,55.24000000000001,900.0
1351,RegionD,444.92544000000004,400.11379999999997,0.0,0.0,400.11379999999997,0.0,0.0,44.81164000000007,0.0,0.0,851.815440860215
1352,RegionD,470.50666623999996,410.8351,0.0,0.0,410.8351,0.0,0.0,59.67156623999995,0.0,0.0,787.6524664086021
1353,RegionD,454.81642624,406.1798,0.0,0.0,406.1798,0.0,0.0,48.63662624,0.0,0.0,735.3550188387096
1354,RegionD,375.19701376,385.1412,0.0,9.944186240000022,375.19701376,0.0,0.0,0.0,0.0,-9.944186240000022,735.3550188387096
1355,RegionD,378.60479999999995,377.05600000000004,0.0,0.0,377.05600000000004,0.0,0.0,1.5487999999999147,0.0,0.0,733.6896424946236
1356,RegionD,354.50538624,366.5298,0.0,12.024413760000016,354.50538624,0.0,0.0,0.0,0.0,-12.024413760000016,733.6896424946236
1357,RegionD,328.06912,352.35339999999997,0.0,81.31184686700803,271.0415531329919,0.0,0.0,57.027566867008055,0.0,-81.31184686700803,672.3696781214967
1358,RegionD,312.84906624,344.64,0.0,180.0,164.64,0.0,0.0,148.20906624000003,0.0,-180.0,513.005090766658
1359,RegionD,234.59199999999998,335.6828,0.0,180.0,155.6828,0.0,0.0,78.9092,0.0,-180.0,428.1564886161204
1360,RegionD,121.14816042666666,310.5645,0.0,180.0,121.14816042666666,9.416339573333346,0.0,0.0,0.0,-180.0,437.0078478150537
1361,RegionD,112.72704,313.0673,0.0,180.0,112.72703999999999,20.34026,0.0,0.0,0.0,-180.0,456.1276922150537
1362,RegionD,136.96896,291.02570000000003,0.0,180.0,111.02570000000003,0.0,0.0,25.94325999999998,0.0,-180.0,428.23171372043004
1363,RegionD,164.30464,287.55039999999997,0.0,180.0,107.55039999999997,0.0,0.0,56.75424000000004,0.0,-180.0,367.205649204301
1364,RegionD,273.06069376,313.35630000000003,0.0,180.0,133.35630000000003,0.0,0.0,139.70439375999996,0.0,-180.0,216.9858709677419
1365,RegionD,239.31135999999998,301.2145,0.0,180.0,121.21449999999999,0.0,0.0,118.09685999999999,0.0,-180.0,90.0
1366,RegionD,278.15893376,368.9318,0.0,90.77286623999998,278.15893376,0.0,0.0,0.0,0.0,-90.77286623999998,90.0
1367,RegionD,294.42816,378.3121,0.0,83.88394,294.42816,0.0,0.0,0.0,0.0,-83.88394,90.0
1368,RegionD,392.3456,408.23159999999996,244.11400000000003,0.0,148.23159999999996,260.0,0.0,0.0,0.0,244.11400000000003,334.4
1369,RegionD,422.90602624,441.56600000000003,241.34002624,0.0,181.56600000000003,260.0,0.0,0.0,0.0,241.34002624,578.8
1370,RegionD,418.8928,461.59950000000003,179.68192765957457,0.0,239.21087234042545,222.38862765957458,0.0,0.0,0.0,179.68192765957457,787.84531
1371,RegionD,375.10570624,485.243,0.0,0.0,375.10570624,110.13729375999998,0.0,0.0,0.0,0.0,891.3743661344
1372,RegionD,443.37749376,452.5537,0.0,0.0,443.37749376,9.176206239999999,0.0,0.0,0.0,0.0,900.0
1373,RegionD,423.87882709333337,407.8147,16.064127093333354,0.0,407.8147,0.0,0.0,0.0,0.0,16.064127093333354,900.0
1374,RegionD,422.43328,405.0624,17.37088,0.0,405.0624,0.0,0.0,0.0,0.0,17.37088,900.0
1375,RegionD,409.6896,399.8741,0.0,0.0,399.8741,0.0,0.0,9.815499999999986,0.0,0.0,889.4456989247312
1376,RegionD,411.64629376,406.6468,0.0,0.0,406.6468,0.0,0.0,4.999493760000007,0.0,0.0,884.0698991827958
1377,RegionD,428.38613376,408.2418,0.0,0.0,408.2418,0.0,0.0,20.144333759999995,0.0,0.0,862.4093252473119
1378,RegionD,431.21493376,395.7788,0.0,0.0,395.7788,0.0,0.0,35.43613376000002,0.0,0.0,824.3059556129033
1379,RegionD,397.64394624,378.4298,0.0,0.0,378.4298,0.0,0.0,19.21414623999999,0.0,0.0,803.645583311828
1380,RegionD,330.95168,355.0181,0.0,24.066419999999994,330.95168,0.0,0.0,0.0,0.0,-24.066419999999994,803.645583311828
1381,RegionD,361.11871999999994,365.9537,0.0,180.0,185.95370000000003,0.0,0.0,175.1650199999999,0.0,-180.0,615.2960994408603
1382,RegionD,297.76213333333334,348.7096,0.0,180.0,168.70960000000002,0.0,0.0,129.05253333333332,0.0,-180.0,476.5299345663084
1383,RegionD,260.5947733333333,331.8494,0.0,180.0,151.8494,0.0,0.0,108.7453733333333,0.0,-180.0,359.59942560573495
1384,RegionD,197.61493375999999,316.4577,0.0,140.9530995733336,175.5046004266664,0.0,0.0,22.110333333333596,0.0,-140.9530995733336,335.8248736344085
1385,RegionD,133.13194624,295.8292,0.0,180.0,115.82920000000001,0.0,0.0,17.302746239999976,0.0,-180.0,317.21977015053756
1386,RegionD,169.23733376,310.051,0.0,180.0,130.051,0.0,0.0,39.186333760000025,0.0,-180.0,275.0839273978494
1387,RegionD,136.60031999999998,299.8105,0.0,180.0,119.81049999999999,0.0,0.0,16.78981999999999,0.0,-180.0,257.0303575053763
1388,RegionD,195.70090624,309.75710000000004,0.0,180.0,129.75710000000004,0.0,0.0,65.94380623999996,0.0,-180.0,186.12303896774193
1389,RegionD,222.58602624,313.1916,0.0,180.0,133.1916,0.0,0.0,89.39442624,0.0,-180.0,90.0
1390,RegionD,248.74496,372.2444,0.0,123.49943999999999,248.74496,0.0,0.0,0.0,0.0,-123.49943999999999,90.0
1391,RegionD,306.39232,380.9597,0.0,74.56738000000001,306.39232,0.0,0.0,0.0,0.0,-74.56738000000001,90.0
1392,RegionD,378.89194624000004,404.6084,0.0,0.0,378.89194624000004,25.71645375999998,0.0,0.0,0.0,0.0,114.17346653439998
1393,RegionD,402.4896,435.981,0.0,0.0,402.4896,33.4914,0.0,0.0,0.0,0.0,145.65538253439996
1394,RegionD,412.29184000000004,453.9539,0.0,0.0,412.29184000000004,41.66205999999994,0.0,0.0,0.0,0.0,184.81771893439992
1395,RegionD,457.54112000000003,486.2856,0.0,0.0,457.54112000000003,28.744479999999953,0.0,0.0,0.0,0.0,211.83753013439988
1396,RegionD,549.24288,453.55629999999996,307.77431389957474,0.0,241.4685661004253,212.08773389957466,0.0,0.0,0.0,307.77431389957474,411.20000000000005
1397,RegionD,465.70922624,398.42089999999996,327.28832624000006,0.0,138.42089999999996,260.0,0.0,0.0,0.0,327.28832624000006,655.6
1398,RegionD,460.65194624000003,409.8528,310.79914624,0.0,149.8528,260.0,0.0,0.0,0.0,310.79914624,900.0
1399,RegionD,367.57674624,398.06870000000004,0.0,180.0,218.06870000000004,0.0,0.0,149.50804623999994,0.0,-180.0,739.2386599569893
1400,RegionD,422.72853376,408.2193,0.0,94.27029375999999,313.94900624,0.0,0.0,108.77952752000002,0.0,-94.27029375999999,622.2714260645162
1401,RegionD,415.31562624,396.32280000000003,0.0,0.0,396.32280000000003,0.0,0.0,18.992826239999943,0.0,0.0,601.8490322580647
